,0,1,2,3,4,5,6,7,8,9,10,11
0,113.725,0.4786499999999999,0.7506749999999999,0.38222500000000015,24.1,44.25,118.6,0.49255000000000004,0.7749000000000001,0.36020000000000013,26.075,46.2
1,108.9,0.46015000000000017,0.7962500000000001,0.411775,21.775,43.6,113.675,0.4786999999999999,0.8164499999999997,0.37915,23.775,45.475
2,116.6,0.468875,0.8165000000000001,0.38002499999999995,23.525,48.475,114.1,0.46469999999999995,0.7598250000000001,0.35200000000000015,26.175,47.8
3,116.075,0.48845,0.80245,0.37092500000000006,26.45,45.325,113.7,0.4658500000000001,0.792925,0.3796750000000001,24.325,44.5
4,116.45,0.4967750000000001,0.8409249999999997,0.379525,26.875,42.625,107.5,0.4628500000000001,0.7275499999999999,0.35607500000000003,24.55,43.075
5,112.25,0.47830000000000006,0.8427749999999999,0.40127500000000005,24.375,43.875,112.375,0.474225,0.7725250000000001,0.37079999999999996,22.95,43.95
6,119.875,0.48525000000000007,0.77615,0.37617500000000004,24.75,48.35,108.375,0.4701000000000001,0.7881000000000001,0.3611750000000001,26.425,40.625
7,114.525,0.48827500000000007,0.8073,0.36795,27.075,45.25,117.675,0.4617750000000001,0.8251,0.38997499999999996,22.45,44.575
8,113.375,0.47709999999999997,0.7542500000000001,0.38475000000000004,24.075,44.225,118.45,0.48862500000000003,0.7780500000000001,0.3578500000000001,26.0,46.15
9,116.925,0.49750000000000005,0.8440499999999996,0.37797500000000006,26.95,42.625,107.8,0.4625000000000001,0.7311249999999999,0.355825,24.7,43.55
10,109.775,0.46362500000000006,0.80055,0.41665,21.85,43.45,113.725,0.47809999999999997,0.8096999999999998,0.377825,23.875,45.775
11,116.775,0.46902499999999997,0.81735,0.38180000000000003,23.625,48.125,114.35,0.46622499999999995,0.7600750000000002,0.35120000000000007,26.4,47.55
12,120.375,0.4878500000000002,0.7797499999999999,0.3826250000000001,24.8,47.8,108.8,0.47380000000000005,0.7903750000000002,0.36247500000000005,26.475,40.6
13,113.05,0.48165,0.8393999999999998,0.4069000000000001,24.475,44.05,112.8,0.474775,0.7739500000000001,0.36825,23.125,44.05
14,116.65,0.49037500000000006,0.7977749999999999,0.37567500000000004,26.75,45.1,114.15,0.46842500000000015,0.7914000000000001,0.3788250000000001,24.475,44.725
15,114.95,0.48942500000000005,0.8151249999999999,0.3724,27.275,45.275,117.675,0.46332500000000004,0.8189249999999999,0.39115,22.375,44.55
16,112.925,0.4729500000000001,0.7882749999999998,0.381625,27.35,42.675,113.975,0.4675249999999999,0.7639250000000001,0.3529750000000001,26.525,47.5
17,117.875,0.4854750000000001,0.7766750000000001,0.3551250000000001,25.65,45.875,117.9,0.48034999999999994,0.798425,0.36855000000000004,28.275,43.3
18,114.65,0.4690499999999999,0.76675,0.35372500000000007,26.85,47.6,111.175,0.46724999999999983,0.7946,0.33595,23.775,42.95
19,107.45,0.46232500000000004,0.728375,0.3538,24.45,43.45,113.2,0.47355,0.7925249999999999,0.3754,27.55,42.55
20,117.15,0.4786499999999999,0.79985,0.36402500000000004,28.075,42.8,107.725,0.45104999999999995,0.7437999999999999,0.35817500000000013,26.8,43.475
21,114.15,0.4713250000000001,0.79185,0.3807250000000001,24.575,44.625,118.15,0.4872500000000001,0.773425,0.3604250000000001,25.95,45.575
22,110.025,0.4626750000000001,0.802425,0.4141,22.0,43.825,114.65,0.4722000000000001,0.7952750000000001,0.380475,24.6,44.375
23,109.825,0.44789999999999985,0.8022750000000001,0.35545000000000004,23.7,41.0,116.7,0.4773250000000001,0.8004000000000001,0.3637250000000001,27.9,42.5
24,118.025,0.48645000000000005,0.774725,0.35937500000000006,25.8,45.15,108.0,0.45272499999999993,0.7380749999999999,0.3607750000000001,26.85,43.375
25,110.7,0.4662749999999999,0.8011750000000001,0.336725,23.6,42.95,116.5,0.49725,0.8390499999999997,0.375525,26.925,42.175
26,113.225,0.47242500000000004,0.792175,0.37432499999999996,27.65,42.425,114.9,0.46807499999999996,0.770975,0.3536000000000001,26.75,48.025
27,113.8,0.47772499999999996,0.8120249999999999,0.3832,23.75,45.5,109.225,0.447675,0.7317999999999999,0.34149999999999997,24.175,42.2
28,116.375,0.488175,0.79575,0.36957500000000004,26.4,45.175,103.75,0.45227500000000004,0.7694249999999998,0.33675,24.5,42.275
29,112.9,0.47519999999999996,0.7574500000000001,0.3840500000000001,23.8,44.55,102.475,0.4257249999999999,0.762525,0.33100000000000007,21.225,44.05
30,105.75,0.4642999999999998,0.7407250000000001,0.3554000000000001,24.325,42.825,108.7,0.4713750000000001,0.795675,0.3641000000000001,26.45,40.675
31,106.95,0.4689000000000001,0.7886499999999999,0.35807500000000003,27.3,45.425,121.05,0.4906750000000001,0.77905,0.38642500000000013,25.275,48.075
