,0,1,2,3,4,5,6,7,8,9,10,11
0,114.0,0.4784999999999999,0.7643,0.3876,25.2,42.1,124.9,0.4990500000000001,0.7997500000000002,0.3782,27.0,47.45
1,111.25,0.46935000000000004,0.8342499999999999,0.4149000000000001,22.15,44.15,113.8,0.4761,0.8168000000000001,0.37095,23.35,46.1
2,114.2,0.47155,0.8288500000000001,0.38305,24.05,48.0,112.5,0.4556499999999999,0.7497,0.3484999999999999,25.25,47.35
3,117.55,0.49455,0.8162999999999998,0.38935,26.65,45.2,112.65,0.45264999999999994,0.7892000000000001,0.3759,23.7,44.7
4,115.2,0.4909,0.8519499999999999,0.3647500000000001,25.9,41.7,107.15,0.45664999999999994,0.72105,0.34515,24.75,42.05
5,111.9,0.48145000000000004,0.8309000000000001,0.39344999999999997,25.1,43.5,115.45,0.47989999999999994,0.776,0.3783,24.4,42.4
6,122.55,0.49119999999999997,0.74985,0.3619,25.05,48.8,111.9,0.48255,0.8000000000000002,0.38785,27.0,40.25
7,114.75,0.4788999999999999,0.82355,0.34525,25.8,44.5,120.15,0.4748,0.81395,0.40714999999999996,24.2,46.0
8,113.6,0.47714999999999996,0.76345,0.38775,25.05,42.45,124.85,0.49465000000000003,0.7957,0.3655999999999999,26.9,47.7
9,116.55,0.4915999999999999,0.84085,0.37650000000000006,26.35,41.45,107.45,0.4568499999999999,0.7296,0.34835000000000005,24.9,42.05
10,112.65,0.47045000000000003,0.84155,0.42015,22.3,44.1,114.45,0.4807499999999999,0.81225,0.36625,23.75,46.05
11,115.15,0.47330000000000005,0.8277500000000002,0.3883,24.15,48.1,113.3,0.4605499999999999,0.7598499999999999,0.34975,25.9,47.4
12,123.3,0.49375,0.7628999999999999,0.3776,25.5,48.4,111.9,0.48904999999999993,0.7930500000000001,0.38854999999999995,26.95,39.2
13,112.4,0.48445,0.83925,0.404,25.3,43.3,114.55,0.476,0.77755,0.3672,24.1,42.6
14,117.4,0.49559999999999993,0.8147999999999997,0.38685,26.7,44.8,113.25,0.4566,0.7942500000000001,0.36815000000000003,23.75,45.3
15,113.65,0.4718499999999999,0.8402000000000001,0.3417,25.85,44.4,118.9,0.47519999999999996,0.8008000000000001,0.39909999999999995,23.8,46.1
16,117.05,0.48414999999999997,0.80345,0.39774999999999994,28.1,44.25,113.75,0.46629999999999994,0.75715,0.3495499999999999,26.45,47.15
17,123.9,0.49169999999999997,0.7979999999999999,0.3551999999999999,26.35,47.9,121.45,0.4856,0.8110999999999999,0.37860000000000005,29.6,44.85
18,114.4,0.4674499999999999,0.7681499999999999,0.35274999999999995,26.9,46.6,112.05,0.4647499999999999,0.8139499999999998,0.3296,24.3,43.85
19,108.6,0.46175,0.7241000000000001,0.36014999999999997,25.05,41.95,118.3,0.48875,0.80745,0.3957,28.7,44.2
20,120.0,0.48089999999999994,0.8119999999999999,0.36700000000000005,28.55,44.25,105.75,0.44564999999999994,0.7051499999999999,0.34425,26.8,43.05
21,114.6,0.4638,0.7991,0.3741,24.35,45.1,125.15,0.49605,0.7948000000000001,0.3717499999999999,26.95,47.65
22,112.8,0.46980000000000005,0.84275,0.4203500000000001,22.6,44.0,115.05,0.4643999999999999,0.79745,0.37945,24.5,45.45
23,109.55,0.45570000000000005,0.7831000000000001,0.36855,23.25,42.05,120.35,0.4818999999999999,0.8172,0.3643,28.6,44.55
24,124.7,0.49505,0.78825,0.3735999999999999,27.2,47.45,105.3,0.44910000000000005,0.7021499999999999,0.3461499999999999,26.95,42.85
25,112.0,0.4650499999999999,0.8159999999999998,0.33499999999999996,24.3,43.9,117.1,0.4917999999999999,0.8408499999999999,0.37770000000000004,26.35,41.3
26,118.0,0.48735000000000006,0.7963500000000001,0.39175000000000004,28.75,43.95,114.4,0.4692499999999999,0.7715499999999998,0.3567999999999999,27.0,47.2
27,113.9,0.47585,0.8190499999999998,0.36744999999999994,23.45,45.35,112.3,0.46040000000000003,0.7375999999999999,0.34905,25.6,43.45
28,118.2,0.49499999999999994,0.81745,0.38335,26.8,45.2,104.05,0.44849999999999995,0.7816500000000001,0.33895,25.0,42.15
29,111.9,0.47359999999999997,0.7619,0.3817499999999999,24.3,42.75,101.95,0.4226,0.7548,0.32004999999999995,20.1,44.05
30,104.3,0.46509999999999996,0.7293000000000001,0.34329999999999994,23.3,43.6,111.4,0.485,0.8005500000000001,0.38944999999999996,26.45,39.15
31,105.2,0.46514999999999995,0.7543,0.36105,27.45,44.85,123.65,0.49510000000000004,0.76235,0.3798,25.95,48.75
32,118.3,0.4654,0.7371000000000001,0.35195,27.3,45.0,114.35,0.47575,0.7817000000000001,0.36165,23.75,42.55
33,114.7,0.46849999999999986,0.71715,0.3211,25.85,50.15,108.3,0.46044999999999997,0.7381,0.3616,24.85,41.85
34,102.55,0.42894999999999994,0.6967,0.32314999999999994,21.15,46.8,113.45,0.48904999999999993,0.8409000000000001,0.41185,25.65,43.5
35,118.2,0.47264999999999996,0.7981,0.4005500000000001,23.5,46.0,113.9,0.4765999999999999,0.8392000000000002,0.34875,26.45,44.9
36,112.2,0.47990000000000005,0.7599000000000001,0.37445,24.85,39.1,115.2,0.4721000000000001,0.8301999999999999,0.3795,23.8,48.5
37,118.65,0.49429999999999996,0.8258999999999999,0.3784,26.85,44.85,106.05,0.47165,0.76545,0.36734999999999995,27.5,44.15
38,120.15,0.47669999999999996,0.8231999999999999,0.3673,28.5,45.15,107.7,0.46129999999999993,0.7296000000000001,0.36515,25.05,42.05
39,112.5,0.46749999999999997,0.84365,0.4229,22.35,43.55,106.2,0.45420000000000005,0.7101,0.3519,27.3,42.75
40,118.7,0.4657499999999999,0.74275,0.36395,27.3,45.0,113.65,0.46374999999999994,0.8029999999999999,0.3786,24.1,44.85
41,112.8,0.4699999999999999,0.8111499999999999,0.34635,24.15,43.9,115.25,0.48949999999999994,0.8347499999999999,0.36745000000000005,25.75,40.75
42,122.6,0.48735,0.7676000000000001,0.37945,25.3,48.95,111.6,0.49099999999999994,0.7936000000000001,0.38669999999999993,26.9,39.0
43,124.2,0.49615,0.78595,0.37274999999999986,27.55,47.45,105.25,0.45084999999999986,0.7828,0.3426,25.55,42.15
44,105.7,0.47175,0.7323500000000001,0.35664999999999997,23.6,43.05,114.0,0.4742,0.8374,0.3501000000000001,26.3,45.1
45,111.1,0.47325,0.7517500000000001,0.37694999999999995,23.35,42.35,102.9,0.42634999999999995,0.7520999999999999,0.32275,20.15,43.8
46,103.0,0.42924999999999996,0.6851,0.32685,21.95,46.85,115.4,0.47295000000000015,0.82545,0.37534999999999996,23.35,48.1
47,115.3,0.47029999999999994,0.7742999999999999,0.35514999999999997,27.2,47.25,112.2,0.4828,0.7587500000000001,0.37505,25.15,38.4
48,114.45,0.47625,0.7725500000000001,0.36029999999999995,23.55,43.25,109.1,0.4508000000000001,0.7848500000000002,0.35905000000000004,23.15,41.95
