,0,1,2,3,4,5,6,7,8,9,10,11
0,113.86,0.47668,0.76628,0.38088,23.9,44.82,118.54,0.4896599999999999,0.7771999999999999,0.36077999999999993,25.86,45.68
1,109.12,0.46072,0.7954999999999999,0.40639999999999993,21.6,44.58,114.08,0.47741999999999984,0.8142600000000002,0.37622000000000005,23.82,44.88
2,117.04,0.46964000000000006,0.8155600000000003,0.37772,23.5,47.9,113.88,0.4642599999999999,0.7654800000000002,0.35016,25.86,47.8
3,116.58,0.49079999999999985,0.7986999999999999,0.3785,26.52,44.08,113.02,0.46463999999999994,0.79,0.3679599999999999,23.72,44.46
4,117.46,0.5023800000000002,0.8412,0.3858399999999999,27.34,42.32,107.44,0.46252000000000004,0.7299799999999999,0.3400200000000001,24.44,43.6
5,113.34,0.4827000000000002,0.83214,0.4048000000000001,24.3,44.32,113.78,0.47789999999999994,0.7810600000000001,0.37660000000000005,23.08,43.62
6,119.42,0.4839200000000002,0.7685600000000001,0.3773800000000002,24.54,48.14,108.4,0.4666,0.7952800000000001,0.3611400000000001,26.52,41.48
7,114.84,0.4904600000000001,0.8083399999999997,0.37447999999999987,26.82,44.4,116.98,0.46176,0.82206,0.3908999999999998,21.92,44.44
8,113.46,0.4764,0.769,0.37979999999999997,23.74,44.76,118.8,0.48896,0.7760399999999998,0.36077999999999993,25.84,45.8
9,117.86,0.5035200000000001,0.83928,0.3885799999999999,27.44,42.2,108.34,0.46503999999999995,0.7349799999999999,0.34412000000000004,24.7,43.76
10,109.16,0.4614400000000001,0.7941799999999999,0.4097399999999999,21.56,44.54,114.58,0.47943999999999987,0.8135000000000001,0.37972000000000006,24.1,44.9
11,117.62,0.4722800000000001,0.8157600000000003,0.38301999999999997,23.74,47.78,113.82,0.46459999999999996,0.7686000000000002,0.34816,25.9,47.94
12,119.72,0.4861000000000002,0.76862,0.38358000000000025,24.66,47.72,108.44,0.4689600000000001,0.7955000000000001,0.3605600000000002,26.58,41.34
13,113.7,0.48504000000000014,0.83244,0.4110600000000001,24.3,44.46,113.84,0.47615999999999997,0.7830800000000002,0.37516,23.16,43.62
14,116.98,0.49385999999999997,0.79692,0.38217999999999996,26.66,43.96,113.56,0.46631999999999996,0.7903399999999999,0.37088,23.94,44.64
15,114.9,0.4890800000000002,0.8170999999999999,0.37669999999999987,26.82,44.2,116.64,0.4600800000000001,0.8220599999999999,0.38921999999999984,21.7,44.74
16,113.06,0.47162,0.7870999999999999,0.3765999999999999,27.72,42.8,113.92,0.4665599999999999,0.7674400000000001,0.3488200000000001,26.08,47.88
17,118.04,0.4853,0.77788,0.35544,25.64,45.84,116.54,0.47472000000000014,0.8021200000000003,0.36522000000000004,27.78,43.0
18,114.18,0.46721999999999986,0.7743800000000001,0.35084000000000004,26.18,47.4,111.02,0.4654399999999999,0.7973800000000001,0.34086,24.06,43.26
19,108.56,0.46825999999999995,0.7324999999999998,0.34432000000000007,24.74,43.58,113.7,0.47340000000000004,0.7898400000000001,0.37666,27.88,42.68
20,115.92,0.47250000000000014,0.7998800000000003,0.36560000000000004,27.7,42.66,109.38,0.45666000000000007,0.76282,0.366,26.1,43.82
21,113.36,0.46724,0.7899799999999999,0.37318000000000007,23.9,44.36,117.86,0.48424,0.77488,0.35788,25.7,45.78
22,109.28,0.46134000000000014,0.7953199999999998,0.40425999999999995,21.66,44.62,113.34,0.4661999999999999,0.7886599999999998,0.37553999999999993,23.9,44.26
23,111.0,0.45285999999999993,0.8102399999999998,0.3635,23.84,40.86,115.62,0.47146000000000016,0.8016600000000003,0.36398,27.58,42.64
24,117.86,0.4835999999999999,0.7752,0.35728000000000004,25.78,45.64,109.4,0.4577400000000001,0.7610000000000001,0.36734,26.16,43.72
25,110.82,0.46419999999999995,0.7976400000000001,0.3404,24.02,43.24,117.4,0.5030800000000001,0.83928,0.38667999999999997,27.22,42.24
26,114.38,0.47498000000000007,0.7891000000000001,0.37919999999999987,28.1,42.66,114.64,0.4691599999999999,0.7743800000000001,0.35462000000000005,26.3,47.48
27,113.92,0.4750999999999999,0.81782,0.3788600000000001,23.84,44.76,108.04,0.44138000000000005,0.7341000000000001,0.33087999999999984,23.66,41.88
28,117.44,0.49389999999999984,0.7979799999999999,0.3820799999999999,26.62,44.12,103.68,0.45105999999999996,0.7605599999999998,0.32975999999999994,24.18,41.96
29,113.26,0.47700000000000004,0.77048,0.37864,23.5,44.74,103.46,0.4292799999999999,0.7695400000000001,0.33616,21.54,44.96
30,105.94,0.46216000000000007,0.74578,0.34930000000000017,24.42,42.74,108.48,0.46775999999999995,0.7999,0.3618000000000001,26.48,41.52
31,108.74,0.47641999999999995,0.7920000000000001,0.36448,27.12,45.48,119.94,0.4879600000000002,0.7681600000000001,0.3834600000000002,24.94,47.98
32,114.06,0.45248,0.7667000000000002,0.3511400000000001,26.28,43.48,113.86,0.47572,0.7844800000000002,0.37323999999999996,23.06,43.76
33,116.34,0.4821600000000001,0.7379600000000002,0.34791999999999995,26.92,47.66,108.5,0.4692599999999999,0.7371599999999998,0.34412000000000004,24.62,43.36
34,103.98,0.4369000000000001,0.7280199999999999,0.3398400000000001,21.92,46.02,113.86,0.48564000000000007,0.8340800000000002,0.41474000000000005,24.38,44.36
35,115.98,0.4578200000000001,0.81514,0.38807999999999987,21.52,44.54,114.86,0.4893800000000001,0.81416,0.3765599999999999,27.02,44.42
36,114.12,0.48538000000000003,0.7575400000000001,0.36107999999999996,25.54,40.62,117.44,0.47242000000000006,0.81588,0.3833999999999999,23.56,47.82
37,118.28,0.49587999999999993,0.80348,0.38228,26.76,44.08,109.3,0.47905999999999993,0.79588,0.36511999999999994,27.18,45.24
38,116.0,0.47308000000000017,0.8007200000000003,0.36955999999999994,27.62,42.74,107.98,0.4685199999999999,0.7347199999999999,0.34234000000000003,24.52,43.36
39,109.22,0.46076000000000006,0.7957399999999999,0.40301999999999993,21.5,44.34,109.8,0.4591600000000001,0.76292,0.37228,26.22,43.58
40,114.06,0.45339999999999997,0.7683600000000003,0.35632000000000014,26.28,43.44,113.24,0.4660799999999999,0.7892999999999999,0.37538,23.78,44.06
41,110.8,0.4636599999999999,0.7937800000000002,0.34434,24.12,43.26,116.78,0.5019,0.83644,0.38508000000000003,27.1,42.3
42,120.1,0.4866800000000002,0.77258,0.38480000000000025,25.02,48.08,108.32,0.4681,0.79944,0.3596800000000001,26.46,41.64
43,117.56,0.48276,0.7734399999999999,0.3563,25.78,45.64,103.58,0.45012,0.7591999999999998,0.33056,24.22,42.12
44,106.22,0.4623400000000001,0.7489999999999999,0.35272000000000014,24.36,42.84,114.64,0.4874400000000001,0.8157800000000001,0.3766599999999999,26.82,44.28
45,113.2,0.47731999999999997,0.7650800000000001,0.37538,23.2,44.7,103.56,0.4293599999999999,0.7709600000000002,0.33672,21.56,44.92
46,104.18,0.43750000000000017,0.7233799999999999,0.34116,22.22,46.0,117.6,0.47308000000000006,0.8178800000000002,0.3843600000000001,23.56,47.64
47,114.6,0.47011999999999987,0.7775799999999999,0.35624,26.46,47.16,114.32,0.48682000000000003,0.7577600000000001,0.36334000000000005,25.58,40.38
48,113.74,0.47565999999999997,0.7855800000000002,0.3714,22.84,43.76,111.26,0.45262,0.8133400000000001,0.36554000000000003,24.1,40.78
49,107.9,0.44010000000000005,0.7360400000000001,0.3317599999999999,23.58,41.94,114.14,0.4868200000000001,0.8325600000000002,0.4174,24.32,44.42
50,114.02,0.47447999999999996,0.7870199999999999,0.3785799999999999,28.12,42.46,116.18,0.48364000000000007,0.7390000000000002,0.35018,26.96,47.64
51,110.52,0.4608600000000001,0.76414,0.37636000000000003,26.38,43.7,114.2,0.4859400000000001,0.8375600000000002,0.41508,24.26,44.52
52,115.54,0.47374000000000016,0.8010800000000002,0.36693999999999993,27.36,42.76,119.94,0.48624000000000017,0.7694000000000001,0.38746000000000025,25.1,48.12
53,109.22,0.4623800000000001,0.79324,0.4024199999999999,21.44,44.2,111.08,0.4646999999999999,0.7931,0.3475799999999999,24.18,43.08
54,113.92,0.4763799999999999,0.8152799999999999,0.3784400000000001,24.08,44.7,103.5,0.42889999999999995,0.7754000000000002,0.33666,21.48,44.88
55,108.62,0.46744,0.7922400000000002,0.3605200000000001,26.5,41.66,113.68,0.47704,0.76692,0.37977999999999995,23.2,45.12
56,114.88,0.47011999999999987,0.77536,0.35896,26.54,47.12,114.48,0.4876,0.7602800000000002,0.36156000000000005,25.54,40.72
57,109.08,0.4779999999999999,0.7956400000000001,0.35902,27.06,44.98,111.52,0.4528600000000001,0.82132,0.36504000000000003,24.16,41.1
58,113.96,0.4527399999999999,0.7692000000000001,0.3543000000000001,26.28,43.48,114.92,0.4886600000000001,0.81444,0.3828599999999999,26.78,44.0
59,116.44,0.5018400000000001,0.8357399999999999,0.38154,27.18,42.24,116.06,0.45614000000000005,0.81524,0.3873599999999999,21.4,44.94
60,113.5,0.47561999999999993,0.81604,0.37996,24.18,44.4,117.18,0.4814,0.7708799999999999,0.3539,25.64,45.76
61,118.36,0.49433999999999984,0.80566,0.38058,26.68,43.94,111.14,0.46703999999999996,0.7929600000000001,0.3511199999999999,24.34,42.98
62,103.62,0.45088,0.7585599999999998,0.3289,24.08,42.12,113.58,0.4680199999999999,0.7902,0.37617999999999996,24.06,44.04
63,113.34,0.47646,0.7810000000000002,0.37094,22.82,43.54,116.5,0.48558,0.7404599999999999,0.3536599999999999,27.2,47.64
64,117.98,0.47338,0.8195600000000001,0.38688,23.82,47.34,116.6,0.45660000000000006,0.82112,0.38837999999999995,21.44,45.04
65,107.34,0.46527999999999986,0.73624,0.34392,24.46,43.42,107.2,0.43766,0.7365400000000001,0.3283999999999999,23.34,41.94
66,110.44,0.46174000000000004,0.76048,0.37936,26.48,43.56,114.76,0.48930000000000007,0.81052,0.38402000000000003,26.76,43.98
67,106.04,0.46054,0.74862,0.3490200000000001,24.28,42.68,113.76,0.45258,0.7695800000000002,0.35646,26.16,43.28
68,113.38,0.4668399999999999,0.79208,0.3741,23.76,44.42,108.14,0.46494,0.7937000000000001,0.35674000000000006,26.5,41.58
69,112.08,0.45448,0.82084,0.3677600000000001,24.14,41.1,114.08,0.4842200000000001,0.8357400000000001,0.41629999999999995,24.2,44.64
70,115.58,0.4744800000000001,0.7977000000000003,0.36640000000000006,27.4,42.64,113.94,0.47794,0.76494,0.38081999999999994,23.22,45.18
71,109.14,0.47941999999999996,0.7949200000000001,0.35731999999999997,27.24,44.88,118.02,0.4928999999999999,0.8077399999999999,0.37908000000000003,26.52,43.9
72,114.48,0.46715999999999996,0.7745400000000001,0.35592000000000007,26.44,47.08,113.28,0.47666,0.7754000000000002,0.37008,22.76,43.64
73,119.94,0.48748000000000014,0.7679200000000002,0.3906200000000002,25.22,47.78,103.6,0.42893999999999993,0.7802800000000001,0.3377000000000001,21.62,44.78
74,113.94,0.47513999999999995,0.78402,0.38251999999999997,28.14,42.6,116.3,0.5008,0.8344,0.38032000000000005,27.04,42.42
75,114.12,0.48699999999999993,0.7536000000000002,0.3593800000000001,25.42,40.74,104.14,0.4369000000000003,0.7267199999999998,0.33940000000000003,22.16,46.12
76,107.44,0.4664999999999999,0.7332599999999999,0.342,24.24,43.1,109.12,0.4632400000000001,0.7890999999999999,0.40291999999999994,21.36,44.26
77,113.32,0.4749999999999999,0.8136399999999999,0.37978,24.04,44.24,116.6,0.4786199999999999,0.7720199999999999,0.34873999999999994,25.46,45.72
78,103.2,0.45068,0.7598799999999997,0.32839999999999997,23.96,41.98,115.68,0.4747000000000001,0.7993600000000001,0.36626,27.44,42.64
79,114.36,0.46614,0.77952,0.35658,26.32,47.0,116.48,0.48463999999999996,0.7437799999999999,0.35095999999999994,27.06,47.56
80,110.42,0.46634,0.7892600000000002,0.34511999999999987,24.24,42.98,119.96,0.48748000000000014,0.7677200000000002,0.39170000000000016,25.28,48.08
81,113.42,0.4734999999999999,0.7806199999999999,0.38164000000000003,28.04,42.74,118.06,0.4731,0.82052,0.38932,23.96,47.5
82,115.92,0.4538800000000001,0.82512,0.3865199999999999,21.22,45.0,107.34,0.43738000000000005,0.7354400000000001,0.32968,23.34,42.06
83,112.8,0.46575999999999984,0.7889399999999999,0.37245999999999996,23.66,44.58,107.64,0.46236,0.7915199999999999,0.3554800000000001,26.38,41.78
84,114.06,0.48370000000000013,0.83552,0.41559999999999997,24.18,44.7,109.26,0.46296000000000015,0.7875,0.40307999999999994,21.26,44.3
85,110.36,0.4611200000000001,0.76414,0.37918,26.6,43.42,116.48,0.48428,0.7471,0.35033999999999993,27.08,47.5
86,103.7,0.4538,0.7617599999999998,0.33178,24.08,41.96,112.88,0.4751399999999999,0.7768200000000002,0.36924,22.54,43.52
87,104.02,0.4305599999999999,0.77936,0.34298000000000006,21.84,44.86,113.08,0.45141999999999993,0.77014,0.3554,25.96,42.9
88,106.26,0.46062000000000014,0.7567999999999999,0.34866000000000014,24.38,42.7,109.42,0.47929999999999995,0.8006400000000002,0.35916,27.32,44.88
89,107.28,0.4663999999999999,0.7326599999999999,0.3396,24.18,43.08,116.32,0.4992600000000001,0.83502,0.38061999999999996,27.02,42.62
90,114.12,0.48744,0.7524200000000002,0.3593800000000001,25.44,40.48,104.3,0.43784000000000023,0.7293999999999998,0.34110000000000007,22.12,46.26
91,115.62,0.47534000000000015,0.7991400000000002,0.36971999999999994,27.3,42.56,116.0,0.47805999999999993,0.76908,0.35122,25.34,45.5
92,113.66,0.4767,0.7625200000000001,0.38123999999999997,23.08,45.02,106.32,0.4598800000000001,0.7582199999999999,0.35032,24.52,42.62
93,112.26,0.4549,0.8233400000000001,0.3695000000000001,24.3,41.1,114.24,0.46569999999999995,0.7790599999999999,0.35692,26.4,46.74
94,114.56,0.48930000000000007,0.81226,0.38372,26.92,44.3,118.08,0.49107999999999985,0.80754,0.37904,26.66,44.14
95,117.9,0.47176,0.81766,0.38921999999999995,23.8,47.52,107.54,0.4383800000000001,0.7373200000000001,0.33132,23.48,42.16
96,113.16,0.47248000000000007,0.7796199999999999,0.3804599999999999,28.06,42.74,104.86,0.43906000000000023,0.7344599999999997,0.34466,22.16,46.16
97,115.9,0.45482000000000006,0.8273,0.3875599999999999,21.14,44.44,110.8,0.46838,0.7900400000000002,0.3494599999999999,24.44,43.06
98,113.76,0.47692,0.7619400000000001,0.37961999999999996,22.82,44.98,116.96,0.48553999999999997,0.74684,0.3540999999999999,27.2,47.36
99,109.06,0.4799399999999999,0.7897600000000001,0.35888,27.36,44.66,112.94,0.4661999999999999,0.7904199999999999,0.37347999999999987,23.58,44.42
100,110.08,0.46000000000000013,0.76306,0.37949999999999995,26.48,43.22,103.86,0.43116,0.7782000000000001,0.34592000000000006,22.0,44.78
101,106.86,0.45974,0.79306,0.35314000000000006,26.32,41.8,113.06,0.4502799999999999,0.77074,0.35778,25.88,42.86
102,119.44,0.4853400000000001,0.7649400000000002,0.3907200000000002,25.28,48.2,106.96,0.4368200000000001,0.7406400000000001,0.3274199999999999,23.14,42.36
103,112.94,0.4750199999999999,0.7771200000000001,0.36985999999999997,22.64,43.3,104.06,0.45537999999999995,0.7636599999999997,0.3362200000000001,24.12,41.98
104,117.52,0.47013999999999995,0.81754,0.38634,23.74,47.82,114.5,0.48906000000000005,0.81098,0.38336,26.8,44.52
105,116.04,0.4992400000000001,0.8340799999999998,0.37872,27.18,42.86,109.04,0.4615800000000001,0.7854400000000001,0.40073999999999993,21.16,44.62
106,115.8,0.4548000000000001,0.8232599999999999,0.3893799999999999,21.02,44.54,107.28,0.4671999999999999,0.7342400000000001,0.33648000000000006,24.2,42.94
107,114.46,0.48746,0.7535000000000001,0.35974000000000006,25.5,40.78,110.88,0.46726,0.7874800000000002,0.3543999999999999,24.46,43.16
108,110.24,0.4611000000000001,0.76654,0.37814,26.46,43.18,108.46,0.47769999999999996,0.7925400000000002,0.35556,27.06,44.44
109,111.96,0.4541200000000001,0.8255600000000001,0.3695000000000001,24.32,40.88,115.8,0.48041999999999996,0.76764,0.35056,25.4,45.34
110,112.84,0.47495999999999994,0.7777800000000002,0.3650399999999999,22.48,43.0,118.16,0.4920999999999999,0.80652,0.37854000000000004,26.76,43.7
111,106.48,0.45928000000000013,0.7579199999999999,0.3514000000000001,24.48,42.78,114.62,0.46619999999999995,0.7852800000000001,0.3587200000000001,26.44,46.62
112,115.0,0.47096000000000016,0.7985200000000002,0.36837999999999993,27.06,42.78,113.36,0.47435999999999995,0.8148400000000001,0.37956,24.08,44.3
113,113.4,0.4726000000000001,0.7780999999999999,0.38171999999999995,27.76,42.68,104.96,0.43982000000000016,0.7327399999999997,0.34804,22.16,46.34
114,113.86,0.48198000000000013,0.8328200000000001,0.4133,24.24,44.66,107.66,0.46893999999999986,0.7378199999999999,0.34120000000000006,24.28,43.02
115,104.3,0.43254000000000004,0.7735600000000001,0.3503,22.32,44.86,112.68,0.46569999999999995,0.79142,0.3744799999999999,23.58,44.4
116,104.02,0.45533999999999997,0.7645199999999996,0.33544,24.14,41.82,115.42,0.45266,0.8232999999999998,0.3864999999999999,20.84,44.46
117,112.52,0.4481599999999999,0.7719799999999999,0.3547,25.76,42.98,114.5,0.46665999999999996,0.78584,0.35906,26.58,46.76
118,119.32,0.48554000000000025,0.7640200000000001,0.38746000000000014,25.32,48.34,116.1,0.4809999999999999,0.76838,0.34944,25.34,45.26
119,112.82,0.4709999999999999,0.8162599999999999,0.37726,23.78,44.3,115.92,0.4984600000000001,0.8334999999999999,0.3782,27.18,43.24
120,115.54,0.47218000000000016,0.8021800000000002,0.36823999999999996,27.1,42.7,114.44,0.48676,0.7535000000000003,0.3618,25.5,40.92
121,106.8,0.43618000000000007,0.7395600000000002,0.3263399999999999,22.9,42.48,113.5,0.47740000000000005,0.7604199999999999,0.37961999999999996,22.76,44.94
122,114.64,0.48968000000000006,0.81024,0.38554,26.78,44.56,109.48,0.46316000000000007,0.7877000000000001,0.40247999999999995,21.28,44.88
123,117.54,0.46858,0.8187200000000001,0.38555999999999996,23.82,47.9,110.98,0.46665999999999996,0.7906000000000003,0.35074,24.36,43.32
124,104.16,0.45655999999999997,0.7643599999999998,0.33288000000000006,24.04,41.98,115.48,0.4960200000000001,0.8305999999999999,0.37650000000000006,27.0,43.28
125,106.7,0.45870000000000005,0.7605799999999999,0.35426,24.56,42.72,110.4,0.46280000000000016,0.76674,0.37736,26.44,43.08
126,118.96,0.4866800000000001,0.7627200000000002,0.3863200000000002,25.4,48.16,118.5,0.4914,0.812,0.37656000000000006,26.94,43.96
127,106.3,0.45783999999999997,0.79098,0.34948000000000007,26.12,41.92,112.74,0.4740599999999999,0.7813400000000001,0.36306,22.42,42.96
128,117.28,0.48784,0.74298,0.354,27.18,47.22,113.5,0.47326,0.7771600000000001,0.38136000000000003,27.92,42.42
129,105.48,0.44292000000000015,0.7303399999999998,0.35092,22.24,46.06,114.3,0.4875999999999999,0.7455800000000002,0.36550000000000005,25.5,40.72
130,114.16,0.48182000000000014,0.8335600000000001,0.41053999999999996,24.1,44.78,112.1,0.45314,0.8271000000000001,0.37122000000000005,24.36,41.04
131,106.5,0.4568000000000001,0.7596599999999999,0.35736000000000007,24.42,42.98,103.86,0.43014,0.7726400000000001,0.34806000000000004,22.3,44.86
132,115.02,0.4760599999999999,0.7688599999999998,0.34625999999999996,24.6,45.32,114.96,0.4712000000000002,0.7987200000000001,0.36605999999999994,26.96,42.56
133,117.32,0.48838000000000004,0.74164,0.35606000000000004,27.2,47.12,113.12,0.4702599999999999,0.7749000000000001,0.3783800000000001,27.84,42.58
134,112.66,0.47063999999999995,0.81506,0.37468,23.68,43.86,115.46,0.4530000000000001,0.8258399999999999,0.3856,20.72,44.46
